"","Timestamp","Machine","Temperature","Pressure","PartLength","PartResistance"
"52",2022-03-08 00:04:15,1,303,100,50.4267138312206,5.09520327995115
"53",2022-03-08 00:04:20,1,303,100,49.7128955463589,5.27217076378001
"54",2022-03-08 00:04:25,1,303,100,49.0830058566214,5.34911873364682
"55",2022-03-08 00:04:30,1,303,100,50.5642029272334,4.65543351660636
"56",2022-03-08 00:04:35,1,303,100,52.4791179778144,4.84961939271025
"57",2022-03-08 00:04:40,1,303,100,50.2261331538434,6.04772462090817
"58",2022-03-08 00:04:45,1,303,100,50.7355676876191,5.72095757314752
"59",2022-03-08 00:04:50,1,303,100,51.8606769786506,5.18523454138452
"60",2022-03-08 00:04:55,1,303,100,51.8026179274241,4.71063291100077
"61",2022-03-08 00:05:00,1,303,100,51.5879774940192,5.49847369136253
"62",2022-03-08 00:05:05,1,303,100,52.3554276652541,4.78143930273456
"63",2022-03-08 00:05:10,1,303,100,51.2958931913622,5.0584487121312
"64",2022-03-08 00:05:15,1,303,100,49.9309576311937,4.51766030983195
"65",2022-03-08 00:05:20,1,303,100,51.0418375552339,5.04319974658698
"66",2022-03-08 00:05:25,1,303,100,51.0200504669565,5.17731949559519
"67",2022-03-08 00:05:30,1,303,100,52.9298789827909,4.77039374555146
"68",2022-03-08 00:05:35,1,303,100,50.943511155921,5.47088539755803
"69",2022-03-08 00:05:40,1,303,100,51.6279466850249,4.85951260185691
"70",2022-03-08 00:05:45,1,303,100,51.1980569952178,5.22847920349795
"71",2022-03-08 00:05:50,1,303,100,51.0528545989617,4.9475257084091
"72",2022-03-08 00:05:55,1,303,100,50.5742804699884,5.13059386818355
"73",2022-03-08 00:06:00,1,303,100,51.2452116778176,5.17108801389739
"74",2022-03-08 00:06:05,1,303,100,50.1722676813296,5.06372578087543
"75",2022-03-08 00:06:10,1,303,100,50.7384931148226,4.84068545982636
"76",2022-03-08 00:06:15,1,303,100,50.0486176269024,4.93418846708632
"77",2022-03-08 00:06:20,1,303,100,49.913728050695,5.21263028749822
"78",2022-03-08 00:06:25,1,303,100,51.9884223237419,4.89753497479566
"79",2022-03-08 00:06:30,1,303,100,50.282402574517,5.54558143245597
"80",2022-03-08 00:06:35,1,303,100,51.2571444526872,5.07576955284059
"81",2022-03-08 00:06:40,1,303,100,50.9089871293105,4.60249872917375
"82",2022-03-08 00:06:45,1,303,100,50.4887102441439,4.64959671674252
"83",2022-03-08 00:06:50,1,303,100,51.7706993053999,4.87530644998914
"84",2022-03-08 00:06:55,1,303,100,51.7347947399678,5.8545252182102
"85",2022-03-08 00:07:00,1,303,100,52.0263880682231,4.83376418481491
"86",2022-03-08 00:07:05,1,303,100,50.573831420919,4.62352670085435
"87",2022-03-08 00:07:10,1,303,100,51.6029575428387,4.76078939573238
"88",2022-03-08 00:07:15,1,303,100,49.1760517162063,5.02746248587679
"89",2022-03-08 00:07:20,1,303,100,49.0426433420346,5.37227634269846
"90",2022-03-08 00:07:25,1,303,100,48.7050369959514,5.66757818860609
"91",2022-03-08 00:07:30,1,303,100,51.6365969174482,5.0979392276268
"92",2022-03-08 00:07:35,1,303,100,51.6082376088593,4.97503732146176
"93",2022-03-08 00:07:40,1,303,100,49.8954007838407,4.2776301249406
"94",2022-03-08 00:07:45,1,303,100,50.7557067837426,4.79910927012931
"95",2022-03-08 00:07:50,1,303,100,49.7908564339082,4.87431768893952
"96",2022-03-08 00:07:55,1,303,100,49.0635971418713,4.80403718918057
"97",2022-03-08 00:08:00,1,303,100,53.0803064523,5.35417477043079
"98",2022-03-08 00:08:05,1,303,100,51.9044040354542,4.82171272249318
"99",2022-03-08 00:08:10,1,303,100,49.2575264217408,5.14048829769481
"100",2022-03-08 00:08:15,1,303,100,49.8746998825952,5.32092378690545
"101",2022-03-08 00:08:20,1,303,100,50.531410929214,4.75281569788061
"102",2022-03-08 00:08:25,1,303,100,51.1720133938927,4.9131955238446
"103",2022-03-08 00:08:30,1,303,100,51.7457900553633,5.38366862975778
"104",2022-03-08 00:08:35,1,303,100,49.4885307870219,4.93223086815032
"105",2022-03-08 00:08:40,1,303,100,48.9907439367799,5.10166295723621
"106",2022-03-08 00:08:45,1,303,100,50.7435478419728,5.15916351554148
"107",2022-03-08 00:08:50,1,303,100,49.7550804611819,5.34910262701765
"108",2022-03-08 00:08:55,1,303,100,50.6503301844223,4.70724752621315
"109",2022-03-08 00:09:00,1,303,100,53.4234459791548,4.91756259087455
"110",2022-03-08 00:09:05,1,303,100,51.3557058119588,4.44769306117197
"111",2022-03-08 00:09:10,1,303,100,50.5020498473535,5.26296954405738
"112",2022-03-08 00:09:15,1,303,100,52.5160054821199,5.13194922574455
"113",2022-03-08 00:09:20,1,303,100,49.6422519055493,4.47092887792369
"114",2022-03-08 00:09:25,1,303,100,51.6640347682693,4.0121735703147
"115",2022-03-08 00:09:30,1,303,100,51.9814801340217,4.86067951117754
"116",2022-03-08 00:09:35,1,303,100,49.3579982954735,4.99267894481391
"117",2022-03-08 00:09:40,1,303,100,51.3942390388527,4.9967042455324
"118",2022-03-08 00:09:45,1,303,100,50.3951053156923,4.5974224285434
"119",2022-03-08 00:09:50,1,303,100,52.1120035664668,4.99949287446627
"120",2022-03-08 00:09:55,1,303,100,51.6503332957261,4.66748389755217
"121",2022-03-08 00:10:00,1,303,100,49.1047182168138,5.65163109025211
"122",2022-03-08 00:10:05,1,303,100,49.9996596536963,5.23029500078329
"123",2022-03-08 00:10:10,1,303,100,49.4746400735236,5.44523850070428
"124",2022-03-08 00:10:15,1,303,100,50.2499012491411,4.93355288180929
"125",2022-03-08 00:10:20,1,303,100,51.5456699182889,5.37151056293182
"126",2022-03-08 00:10:25,1,303,100,50.475621411669,4.87993953531258
"127",2022-03-08 00:10:30,1,303,100,51.0151445576233,4.65368122662248
"128",2022-03-08 00:10:35,1,303,100,50.8215403099867,4.80977109141713
"129",2022-03-08 00:10:40,1,303,100,49.3356075193701,4.50236550844239
"130",2022-03-08 00:10:45,1,303,100,51.3757309660711,5.18217017849339
"131",2022-03-08 00:10:50,1,303,100,50.6886899078809,4.99709371324972
"132",2022-03-08 00:10:55,1,303,100,51.8995056074317,5.30000956251793
"133",2022-03-08 00:11:00,1,303,100,50.3413152371928,4.89151834667026
"134",2022-03-08 00:11:05,1,303,100,50.5117501863976,4.41464539317518
"135",2022-03-08 00:11:10,1,303,100,50.3900387219207,5.48925092897091
"136",2022-03-08 00:11:15,1,303,100,50.2642485480462,5.15447450742488
"137",2022-03-08 00:11:20,1,303,100,49.6873730346108,5.38104750058108
"138",2022-03-08 00:11:25,1,303,100,49.9405942204377,6.04114671690961
"139",2022-03-08 00:11:30,1,303,100,50.3079689428661,5.02724213507135
"140",2022-03-08 00:11:35,1,303,100,51.7967591493507,5.20363454148231
"141",2022-03-08 00:11:40,1,303,100,51.0442656499891,4.49208772716694
"142",2022-03-08 00:11:45,1,303,100,49.5724205956821,5.46398154475787
"143",2022-03-08 00:11:50,1,303,100,50.3092452502941,4.60389502876289
"144",2022-03-08 00:11:55,1,303,100,50.9428909916756,5.49079423439592
"145",2022-03-08 00:12:00,1,303,100,49.7398314516936,4.08210407203705
"146",2022-03-08 00:12:05,1,303,100,50.1604435299211,4.51671978387017
"147",2022-03-08 00:12:10,1,303,100,49.1850565482516,5.3470993874183
"148",2022-03-08 00:12:15,1,303,100,52.0940955594012,4.8905647396992
"149",2022-03-08 00:12:20,1,303,100,51.2360008889434,5.55246654571368
"150",2022-03-08 00:12:25,1,303,100,51.9253209033742,5.12200298995774
"151",2022-03-08 00:12:30,1,303,100,51.2884456479711,4.71444416473094
"152",2022-03-08 00:12:35,1,303,100,51.4245213152368,5.05622370579198
"153",2022-03-08 00:12:40,1,303,100,51.4774567897268,4.70461618321438
"154",2022-03-08 00:12:45,1,303,100,49.6759142128701,5.08303063030281
"155",2022-03-08 00:12:50,1,303,100,50.0577792987008,4.33370173931276
"156",2022-03-08 00:12:55,1,303,100,50.3362441234919,4.43613287140295
"157",2022-03-08 00:13:00,1,303,100,49.7398200662051,5.18845712029748
"158",2022-03-08 00:13:05,1,303,100,52.3085022661447,5.23254669408318
"159",2022-03-08 00:13:10,1,303,100,50.2975224014274,5.27056744678162
"160",2022-03-08 00:13:15,1,303,100,50.7928349277874,5.00885373758222
"161",2022-03-08 00:13:20,1,303,100,52.6244672887937,5.09231447487559
"162",2022-03-08 00:13:25,1,303,100,50.728288952384,5.19017810384037
"163",2022-03-08 00:13:30,1,303,100,50.3686339054917,4.73579098009984
"164",2022-03-08 00:13:35,1,303,100,49.2973506373067,5.26488969637257
"165",2022-03-08 00:13:40,1,303,100,50.2199320618344,5.74567253363435
"166",2022-03-08 00:13:45,1,303,100,53.1967975468838,4.68708845572652
"167",2022-03-08 00:13:50,1,303,100,49.831876998218,5.03587318650531
"168",2022-03-08 00:13:55,1,303,100,50.8705057227756,5.0210701372724
"169",2022-03-08 00:14:00,1,303,100,51.6860842545124,4.41806855638378
"170",2022-03-08 00:14:05,1,303,100,51.3876815927655,5.37124247791551
"171",2022-03-08 00:14:10,1,303,100,51.3590843372722,5.09970262906016
"172",2022-03-08 00:14:15,1,303,100,51.863992599896,4.51058640370953
"173",2022-03-08 00:14:20,1,303,100,51.9534579514864,5.34522829947913
"174",2022-03-08 00:14:25,1,303,100,52.1671613571215,5.11089861745934
"175",2022-03-08 00:14:30,1,303,100,49.74067045415,5.04742535558005
"176",2022-03-08 00:14:35,1,303,100,50.5757042580956,4.5717427115824
"177",2022-03-08 00:14:40,1,303,100,51.8010174260468,5.11877319502508
"178",2022-03-08 00:14:45,1,303,100,50.4902007012533,5.18071125955506
"179",2022-03-08 00:14:50,1,303,100,51.8126515785644,5.19704462107922
"180",2022-03-08 00:14:55,1,303,100,50.9518632253916,3.94678778300414
"181",2022-03-08 00:15:00,1,303,100,49.8638775544275,5.42224165267726
"182",2022-03-08 00:15:05,1,303,100,51.6369863748009,5.4535442290874
"183",2022-03-08 00:15:10,1,303,100,51.9984619574911,5.15814563966802
"184",2022-03-08 00:15:15,1,303,100,51.9332284754556,5.03093030550763
"185",2022-03-08 00:15:20,1,303,100,49.7602062076374,4.79148349746437
"186",2022-03-08 00:15:25,1,303,100,49.2918026179218,5.73111570610634
"187",2022-03-08 00:15:30,1,303,100,50.561008537292,5.16707667099799
"188",2022-03-08 00:15:35,1,303,100,52.5021167598703,5.00311782652162
"189",2022-03-08 00:15:40,1,303,100,51.3102345542254,4.8139400723067
"190",2022-03-08 00:15:45,1,303,100,48.8356498759559,5.05843963620594
"191",2022-03-08 00:15:50,1,303,100,52.9767388442434,4.76350674193602
"192",2022-03-08 00:15:55,1,303,100,50.96202240586,5.26058028274287
"193",2022-03-08 00:16:00,1,303,100,51.6092448686394,5.04695913216809
"194",2022-03-08 00:16:05,1,303,100,50.6186077484811,4.42726646693252
"195",2022-03-08 00:16:10,1,303,100,49.9290830018697,5.1888295851455
"196",2022-03-08 00:16:15,1,303,100,49.9143068941208,4.70417214098228
"197",2022-03-08 00:16:20,1,303,100,50.7727247806392,5.22058458274241
"198",2022-03-08 00:16:25,1,303,100,50.3321896897942,4.8998903861193
"199",2022-03-08 00:16:30,1,303,100,49.4400951377331,4.88145355170069
"200",2022-03-08 00:16:35,1,303,100,50.3883710244744,5.27037444451757
"201",2022-03-09 00:00:00,1,303,200,52.0346569606603,4.57562452449068
"202",2022-03-09 00:00:05,1,303,200,51.398039440108,4.20173150283225
"203",2022-03-09 00:00:10,1,303,200,50.3688521377909,4.50418871987199
"204",2022-03-09 00:00:15,1,303,200,49.2878753044248,4.56382710944567
"205",2022-03-09 00:00:20,1,303,200,50.5700324606835,4.39036272079462
"206",2022-03-09 00:00:25,1,303,200,51.9002745846674,3.99235160876408
"207",2022-03-09 00:00:30,1,303,200,51.0709790608917,4.41529591839853
"208",2022-03-09 00:00:35,1,303,200,50.824256836072,4.73809480431731
"209",2022-03-09 00:00:40,1,303,200,51.3209918033901,3.62266328294293
"210",2022-03-09 00:00:45,1,303,200,48.7816260865015,4.28005485222279
"211",2022-03-09 00:00:50,1,303,200,49.8132659674571,4.31013092318473
"212",2022-03-09 00:00:55,1,303,200,52.0417171468236,4.65366842223178
"213",2022-03-09 00:01:00,1,303,200,51.0132702556487,4.4648615384765
"214",2022-03-09 00:01:05,1,303,200,50.3516481167743,4.21375947666449
"215",2022-03-09 00:01:10,1,303,200,50.2971652132104,3.55117313781936
"216",2022-03-09 00:01:15,1,303,200,51.3328874464593,3.95530073310474
"217",2022-03-09 00:01:20,1,303,200,51.4059251409324,5.16944604908123
"218",2022-03-09 00:01:25,1,303,200,53.0694574768209,4.46890548238092
"219",2022-03-09 00:01:30,1,303,200,50.3866136075832,4.31824099057834
"220",2022-03-09 00:01:35,1,303,200,51.0861463689587,4.16152910692409
"221",2022-03-09 00:01:40,1,303,200,51.6206093794139,4.23657143996198
"222",2022-03-09 00:01:45,1,303,200,50.8368298500531,4.8153270292927
"223",2022-03-09 00:01:50,1,303,200,49.7973071977037,4.07477851905814
"224",2022-03-09 00:01:55,1,303,200,50.2851013427701,4.66862838627634
"225",2022-03-09 00:02:00,1,303,200,51.4553394977359,4.26924554085003
"226",2022-03-09 00:02:05,1,303,200,54.4630593925575,4.59104625871648
"227",2022-03-09 00:02:10,1,303,200,49.8495088252641,4.11833979113128
"228",2022-03-09 00:02:15,1,303,200,51.3419052240853,4.61749000150917
"229",2022-03-09 00:02:20,1,303,200,51.3373971264947,4.66287714934095
"230",2022-03-09 00:02:25,1,303,200,52.0055075532077,4.16466287897075
"231",2022-03-09 00:02:30,1,303,200,50.6240229749561,4.50609525363051
"232",2022-03-09 00:02:35,1,303,200,50.1131390474977,4.39331329112037
"233",2022-03-09 00:02:40,1,303,200,51.9185871032518,4.01647696800779
"234",2022-03-09 00:02:45,1,303,200,49.7340102512036,4.32282414383014
"235",2022-03-09 00:02:50,1,303,200,51.0333795198621,3.87893244908133
"236",2022-03-09 00:02:55,1,303,200,50.4479999611443,4.63722079137098
"237",2022-03-09 00:03:00,1,303,200,50.3499053908351,4.37904135182892
"238",2022-03-09 00:03:05,1,303,200,50.776644317599,3.81423841079356
"239",2022-03-09 00:03:10,1,303,200,51.0229943601652,4.4474469558899
"240",2022-03-09 00:03:15,1,303,200,50.0603095088535,4.74255296709732
"241",2022-03-09 00:03:20,1,303,200,52.1917293606278,3.99842428634413
"242",2022-03-09 00:03:25,1,303,200,54.0494668801202,4.31320393964389
"243",2022-03-09 00:03:30,1,303,200,50.9718078946617,4.27100449007596
"244",2022-03-09 00:03:35,1,303,200,52.0349752777267,4.94440966343934
"245",2022-03-09 00:03:40,1,303,200,51.073517850347,3.75161422688723
"246",2022-03-09 00:03:45,1,303,200,51.4107031976682,4.94597078851694
"247",2022-03-09 00:03:50,1,303,200,51.4632418022242,4.06226933517756
"248",2022-03-09 00:03:55,1,303,200,51.7165781809426,4.20447641261996
"249",2022-03-09 00:04:00,1,303,200,49.4160701003838,4.4415884701051
"250",2022-03-09 00:04:05,1,303,200,51.1665835909592,3.60636738979591
"251",2022-03-09 00:04:10,1,303,200,50.8394033146414,4.32572980342807
"252",2022-03-09 00:04:15,1,303,200,50.9290523440579,4.51803607934447
"253",2022-03-09 00:04:20,1,303,200,52.1021455276402,4.59390506196354
"254",2022-03-09 00:04:25,1,303,200,50.1370053766283,4.3556047498621
"255",2022-03-09 00:04:30,1,303,200,51.3593689883051,4.72244700519646
"256",2022-03-09 00:04:35,1,303,200,52.9797594225409,4.16583603868924
"257",2022-03-09 00:04:40,1,303,200,52.6588726703739,4.01901234218176
"258",2022-03-09 00:04:45,1,303,200,51.2298641350379,3.95237010584255
"259",2022-03-09 00:04:50,1,303,200,50.8041863777181,4.41024006773275
"260",2022-03-09 00:04:55,1,303,200,48.9299074165918,4.24889353937171
"261",2022-03-09 00:05:00,1,303,200,51.1506506227692,4.14464250459671
"262",2022-03-09 00:05:05,1,303,200,51.282683625003,4.61020840743572
"263",2022-03-09 00:05:10,1,303,200,51.9973123783796,4.8535132114128
"264",2022-03-09 00:05:15,1,303,200,51.1093273507491,3.99715999380349
"265",2022-03-09 00:05:20,1,303,200,50.2804675582752,3.89125215606042
"266",2022-03-09 00:05:25,1,303,200,51.0848393970165,3.85727059856662
"267",2022-03-09 00:05:30,1,303,200,51.0267235031667,3.74658110827564
"268",2022-03-09 00:05:35,1,303,200,50.2104724848244,4.86472319232769
"269",2022-03-09 00:05:40,1,303,200,51.1104793317082,4.95773082943803
"270",2022-03-09 00:05:45,1,303,200,49.5823544800514,3.94320093436058
"271",2022-03-09 00:05:50,1,303,200,51.4324850501715,3.68135528773558
"272",2022-03-09 00:05:55,1,303,200,49.704785485625,3.65833238309611
"273",2022-03-09 00:06:00,1,303,200,52.7182139962515,4.20646144630701
"274",2022-03-09 00:06:05,1,303,200,52.0284465221765,4.03346644908849
"275",2022-03-09 00:06:10,1,303,200,52.0562690090931,4.22768475351581
"276",2022-03-09 00:06:15,1,303,200,51.2803812540597,4.66655864088013
"277",2022-03-09 00:06:20,1,303,200,49.8117083699077,3.90556579709925
"278",2022-03-09 00:06:25,1,303,200,49.7138755388053,4.23235911367627
"279",2022-03-09 00:06:30,1,303,200,51.2799846977993,3.81373081583191
"280",2022-03-09 00:06:35,1,303,200,49.938247519458,4.70310735538426
"281",2022-03-09 00:06:40,1,303,200,51.7117683418966,4.37958230562916
"282",2022-03-09 00:06:45,1,303,200,51.720352094561,4.47880657931515
"283",2022-03-09 00:06:50,1,303,200,53.2152231475942,3.8781657266339
"284",2022-03-09 00:06:55,1,303,200,49.5869696043179,4.3463316730531
"285",2022-03-09 00:07:00,1,303,200,50.8378990866753,4.7674138321742
"286",2022-03-09 00:07:05,1,303,200,52.0837647459535,4.12239592146156
"287",2022-03-09 00:07:10,1,303,200,53.3361181044834,4.49418197309016
"288",2022-03-09 00:07:15,1,303,200,50.3756595669205,4.66356744169735
"289",2022-03-09 00:07:20,1,303,200,51.1452178063725,4.14599277512594
"290",2022-03-09 00:07:25,1,303,200,51.9003360848866,3.73431935733737
"291",2022-03-09 00:07:30,1,303,200,51.6039870292216,4.32441200586784
"292",2022-03-09 00:07:35,1,303,200,50.1676177270847,4.58495827676155
"293",2022-03-09 00:07:40,1,303,200,50.9762857089236,4.78497989211697
"294",2022-03-09 00:07:45,1,303,200,51.9232341192795,3.61675631682841
"295",2022-03-09 00:07:50,1,303,200,50.5406831936739,4.54091768427549
"296",2022-03-09 00:07:55,1,303,200,50.5271493913075,4.10779885383203
"297",2022-03-09 00:08:00,1,303,200,50.7715284493902,4.47325403006837
"298",2022-03-09 00:08:05,1,303,200,51.2838549798452,4.101274171541
"299",2022-03-09 00:08:10,1,303,200,50.3124072342384,4.40951641231963
"300",2022-03-09 00:08:15,1,303,200,49.9776615509855,4.12349388870973
"301",2022-03-09 00:08:20,1,303,200,50.4268830857223,4.45286699546792
"302",2022-03-09 00:08:25,1,303,200,50.5243510277787,3.87510188386533
"303",2022-03-09 00:08:30,1,303,200,50.361752855541,4.21323451318071
"304",2022-03-09 00:08:35,1,303,200,50.7928665896499,4.95011309073924
"305",2022-03-09 00:08:40,1,303,200,50.1644510513029,4.0323525024258
"306",2022-03-09 00:08:45,1,303,200,51.5630813297844,4.38521066716575
"307",2022-03-09 00:08:50,1,303,200,50.0966530295529,3.80850492350641
"308",2022-03-09 00:08:55,1,303,200,49.2506176577311,4.05124552469208
"309",2022-03-09 00:09:00,1,303,200,50.9513846620024,3.57474251731028
"310",2022-03-09 00:09:05,1,303,200,50.4160555358598,4.32169970536039
"311",2022-03-09 00:09:10,1,303,200,51.482616272688,3.9484567647362
"312",2022-03-09 00:09:15,1,303,200,49.4702257973357,3.94818141128615
"313",2022-03-09 00:09:20,1,303,200,50.0376689766496,4.22905330085531
"314",2022-03-09 00:09:25,1,303,200,51.4942018706613,4.41816324580073
"315",2022-03-09 00:09:30,1,303,200,50.3442287061192,3.80868020517139
"316",2022-03-09 00:09:35,1,303,200,50.1095545136463,3.62351052953399
"317",2022-03-09 00:09:40,1,303,200,51.3747624846374,3.6574104540436
"318",2022-03-09 00:09:45,1,303,200,49.277238356208,4.43364923460518
"319",2022-03-09 00:09:50,1,303,200,50.3697209351878,5.18238860167098
"320",2022-03-09 00:09:55,1,303,200,51.7487627141169,4.12741912054756
"321",2022-03-09 00:10:00,1,303,200,50.8608335883907,4.23905958667293
"322",2022-03-09 00:10:05,1,303,200,51.0307217620626,4.5869762188778
"323",2022-03-09 00:10:10,1,303,200,50.6119609163655,4.43100309599294
"324",2022-03-09 00:10:15,1,303,200,50.6400457062236,4.40337865735868
"325",2022-03-09 00:10:20,1,303,200,51.2664315323025,4.28513822256999
"326",2022-03-09 00:10:25,1,303,200,51.0790280753154,3.86624723688514
"327",2022-03-09 00:10:30,1,303,200,51.7397887093291,4.67263080318471
"328",2022-03-09 00:10:35,1,303,200,51.7010144933556,4.11526766519466
"329",2022-03-09 00:10:40,1,303,200,49.7092422688914,4.34698547210262
"330",2022-03-09 00:10:45,1,303,200,50.3898505258586,4.24120839625641
"331",2022-03-09 00:10:50,1,303,200,50.4465647557785,4.15928530948924
"332",2022-03-09 00:10:55,1,303,200,52.0941305283464,4.25493143827644
"333",2022-03-09 00:11:00,1,303,200,51.3187254341479,4.50968200558226
"334",2022-03-09 00:11:05,1,303,200,51.6733088414167,4.33327346981767
"335",2022-03-09 00:11:10,1,303,200,49.9655136355007,4.52657762617821
"336",2022-03-09 00:11:15,1,303,200,51.4699488342574,4.36972071563992
"337",2022-03-09 00:11:20,1,303,200,49.1276479412226,4.0015001724934
"338",2022-03-09 00:11:25,1,303,200,50.1420615649659,3.78069945976599
"339",2022-03-09 00:11:30,1,303,200,51.471484834405,3.67465581402956
"340",2022-03-09 00:11:35,1,303,200,50.4933905616595,4.48528873666716
"341",2022-03-09 00:11:40,1,303,200,53.3357251567889,4.57116980101392
"342",2022-03-09 00:11:45,1,303,200,54.3242813055394,3.88179661630779
"343",2022-03-09 00:11:50,1,303,200,50.9889263756239,4.38160145055413
"344",2022-03-09 00:11:55,1,303,200,51.2400951892006,4.7262362994743
"345",2022-03-09 00:12:00,1,303,200,49.5084900374626,4.3418830353146
"346",2022-03-09 00:12:05,1,303,200,50.6308272213588,4.0693210745376
"347",2022-03-09 00:12:10,1,303,200,49.8328675579869,4.80786845122568
"348",2022-03-09 00:12:15,1,303,200,51.7353961712676,4.49954805504676
"349",2022-03-09 00:12:20,1,303,200,50.9747566140932,4.42710177494579
"350",2022-03-09 00:12:25,1,303,200,51.4080908328427,4.19402408315357
"351",2022-03-09 00:12:30,1,303,200,49.4438700241787,4.68949047032865
"352",2022-03-09 00:12:35,1,303,200,51.6715385750971,4.72339869273864
"353",2022-03-09 00:12:40,1,303,200,51.7738366993884,3.85285694442201
"354",2022-03-09 00:12:45,1,303,200,51.7051747017215,4.73595433952072
"355",2022-03-09 00:12:50,1,303,200,49.4291065957974,3.60514448498384
"356",2022-03-09 00:12:55,1,303,200,51.1099797454148,4.42077097075431
"357",2022-03-09 00:13:00,1,303,200,50.8189142061341,4.18297652713598
"358",2022-03-09 00:13:05,1,303,200,49.561950684727,4.11201761059117
"359",2022-03-09 00:13:10,1,303,200,49.2418540132765,4.70588396911401
"360",2022-03-09 00:13:15,1,303,200,51.581704937749,3.97100695553988
"361",2022-03-09 00:13:20,1,303,200,49.5671242154703,4.58493012735709
"362",2022-03-09 00:13:25,1,303,200,50.4714811556616,4.28480698322856
"363",2022-03-09 00:13:30,1,303,200,48.2947646450669,4.28686884969691
"364",2022-03-09 00:13:35,1,303,200,48.9596087203843,4.11284068532672
"365",2022-03-09 00:13:40,1,303,200,50.5236889573336,4.17898968707444
"366",2022-03-09 00:13:45,1,303,200,50.6512549158064,4.36988163162983
"367",2022-03-09 00:13:50,1,303,200,49.8679643932356,4.14976627034863
